lng,lat
-2.674831,53.781165
-2.661395,53.776027
-2.698363,53.763414
-2.655576,53.782351
-2.648875,53.810340
-2.751087,53.768218
-2.611797,53.850442
-2.762776,53.802030
-2.704977,53.768858
-2.650821,53.739862
-2.745304,53.784343
-2.669071,53.781557
-2.768787,53.732243
-2.710276,53.777185
-2.690740,53.761121
-2.678706,53.767391
-2.726206,53.733048
-2.719701,53.831328
-2.682162,53.755957
-2.765322,53.766780
-2.692995,53.759849
-2.673646,53.764004
-2.702473,53.791523
-2.729713,53.777967
-2.688552,53.720057
-2.737764,53.830319
-2.684146,53.784708
-2.712240,53.767736
-2.631038,53.765315
-2.721713,53.736221
-2.656074,53.765630
-2.788219,53.782361
-2.682064,53.777978
-2.669648,53.722501
-2.672044,53.777675
-2.678025,53.772159
-2.674608,53.719957
-2.706669,53.761208
-2.709977,53.777457
-2.682798,53.720360
-2.689898,53.774518
-2.727404,53.740950
-2.691807,53.770642
-2.674981,53.781074
-2.669631,53.721423
-2.660963,53.729201
-2.681457,53.871548
-2.697067,53.758478
-2.636169,53.823711
-2.689097,53.762658
-2.733613,53.749271
-2.729437,53.762060
-2.701610,53.758002
-2.759744,53.768703
-2.646978,53.775926
-2.670217,53.739216
-2.728319,53.846376
-2.708057,53.762548
-2.664893,53.766930
-2.684662,53.760437
-2.691535,53.754105
-2.709637,53.775302
-2.761675,53.724558
-2.656104,53.718891
-2.635080,53.761698
-2.656513,53.745134
-2.698608,53.769075
-2.686035,53.853905
-2.705588,53.760046
-2.735749,53.749977
-2.750433,53.791052
-2.727604,53.796406
-2.668056,53.765474
-2.699375,53.760442
-2.743350,53.776805
-2.681982,53.772945
-2.699519,53.769069
-2.673714,53.777756
-2.688400,53.720058
-2.720205,53.780991
-2.735275,53.748901
-2.679163,53.748693
-2.705781,53.771549
-2.623910,53.765442
-2.570562,53.769213
-2.697823,53.758293
-2.647742,53.746710
-2.674003,53.729488
-2.691322,53.768847
-2.674636,53.721664
-2.692117,53.761832
-2.681011,53.778524
-2.660966,53.729381
-2.636032,53.764480
-2.721043,53.776762
-2.713949,53.591105
-2.752381,53.543320
-2.765947,53.609300
-2.775347,53.586139
-2.879829,53.547214
-2.827253,53.652665
-2.717835,53.535173
-2.815261,53.634950
-2.832725,53.538743
-2.883861,53.566869
-2.878019,53.663809
-2.768948,53.549866
-2.777058,53.547657
-2.735765,53.542435
-2.931884,53.676974
-2.739603,53.589421
-2.883572,53.567501
-2.945960,53.582214
-2.882870,53.577304
-2.721556,53.540993
-2.879024,53.566635
-2.771077,53.550751
-2.839750,53.596310
-2.832882,53.677255
-2.785197,53.547064
-2.960924,53.582634
-2.873886,53.566403
-2.821061,53.590957
-2.819986,53.590066
-2.779833,53.559054
-2.893740,53.562751
-2.722605,53.567144
-2.856423,53.539115
-2.966993,53.630135
-2.775067,53.546052
-2.828625,53.514232
-2.844356,53.599963
-2.786855,53.546963
-2.934076,53.591296
-2.854964,53.668740
-2.888301,53.569803
-2.967302,53.630402
-2.833167,53.676354
-2.888533,53.573666
-2.888211,53.565489
-2.938052,53.593423
-2.910703,53.670576
-2.749058,53.543161
-2.851075,53.693576
-2.840808,53.702726
-2.777272,53.559340
-2.726088,53.541325
-2.883234,53.565795
-2.691058,53.651102
-2.626298,53.650650
-2.609648,53.629074
-2.732897,53.647078
-2.724983,53.661957
-2.712823,53.685670
-2.686858,53.699843
-2.677919,53.690277
-2.639637,53.702262
-2.716900,53.693915
-2.724288,53.665557
-2.632095,53.704369
-2.628221,53.647674
-2.691481,53.658470
-2.682708,53.705440
-2.574998,53.705286
-2.686943,53.612026
-2.663322,53.676876
-2.781759,53.671577
-2.568017,53.625593
-2.663395,53.671842
-2.619117,53.656170
-2.633410,53.650702
-2.626194,53.653796
-2.670949,53.709012
-2.562119,53.716403
-2.687983,53.694534
-2.668063,53.660761
-2.691816,53.697388
-2.734994,53.654616
-2.682303,53.717846
-2.631489,53.653768
-2.707599,53.690195
-2.555872,53.633380
-2.693568,53.628886
-2.638799,53.696963
-2.680849,53.684148
-2.690489,53.699553
-2.688034,53.706937
-2.627801,53.660170
-2.621589,53.649326
-2.674195,53.684635
-2.695654,53.672917
-2.691516,53.632853
-2.625972,53.649034
-2.653499,53.629022
-2.668364,53.660669
-2.598432,53.616547
-2.676568,53.719317
-2.759116,53.666599
-2.573403,53.599052
-2.628389,53.658998
-2.677733,53.697558
-2.630360,53.659257
-2.673019,53.696327
-2.807211,53.680666
-2.536822,53.693239
-2.632325,53.669224
-2.561955,53.715505
-2.649253,53.638124
-2.691340,53.659100
-2.627610,53.647317
-2.704390,53.715651
-2.691790,53.695770
-2.648591,53.703382
-2.635606,53.645837
-2.715576,53.696260
-2.610097,53.618285
-2.979430,53.788231
-3.027042,53.798619
-3.007397,53.802471
-3.032716,53.825625
-3.012914,53.754157
-3.050908,53.799761
-2.924890,53.786058
-2.992754,53.818952
-3.025910,53.820650
-3.030848,53.755712
-3.053501,53.824456
-2.922011,53.772418
-3.043769,53.799643
-2.953994,53.737562
-3.004614,53.825774
-3.032405,53.819156
-3.031009,53.756070
-2.949815,53.847972
-3.010678,53.812600
-3.050604,53.811898
-2.836724,53.786976
-3.042358,53.785633
-3.037324,53.796913
-3.045545,53.785606
-3.023174,53.789394
-2.944792,53.847652
-3.055444,53.823180
-3.002329,53.793705
-2.916395,53.744507
-3.014278,53.754145
-2.984554,53.786661
-3.027777,53.803826
-2.944885,53.743747
-3.044689,53.818331
-2.892607,53.781090
-2.841471,53.773909
-3.051118,53.802096
-2.961007,53.785774
-3.022969,53.805934
-3.049227,53.787191
-3.045883,53.799175
-2.980627,53.741931
-3.007166,53.780182
-3.005021,53.741190
-3.050536,53.821336
-3.004301,53.825417
-2.947169,53.737437
-3.025152,53.833151
-2.947816,53.739229
-2.927263,53.790444
-3.043963,53.813573
-3.024470,53.823898
-3.031650,53.751300
-3.039965,53.793205
-3.052918,53.795159
-3.053981,53.776993
-3.049308,53.820807
-2.859939,53.779171
-3.043367,53.820140
-3.011483,53.801897
-3.032677,53.805492
-3.011983,53.784815
-3.034355,53.781119
-3.042616,53.759295
-3.054444,53.801527
-2.940535,53.800138
-2.988640,53.799032
-3.055609,53.823718
-2.972061,53.764922
-3.028340,53.826831
-3.033526,53.821484
-3.055561,53.827853
-3.015618,53.790807
-3.031601,53.829680
-2.864532,53.781116
-3.025648,53.797463
-2.888577,53.856082
-2.999864,53.798579
-3.043900,53.798833
-3.050958,53.777469
-3.014020,53.825246
-2.985994,53.796267
-2.803899,53.761044
-2.870065,53.806512
-3.019399,53.790235
-3.028529,53.791146
-3.050910,53.799850
-3.002307,53.824625
-3.027887,53.802117
-2.925044,53.786147
-3.026116,53.804200
-2.824909,53.803686
-2.888558,53.790557
-3.021315,53.756602
-3.054762,53.814198
-3.020131,53.795352
-3.038513,53.820452
-3.016673,53.803022
-2.873014,53.780335
-3.017066,53.838073
-3.030449,53.832296
-3.034669,53.812396
-3.053243,53.820234
-3.054738,53.807187
-3.020045,53.804341
-3.048515,53.801220
-2.872798,54.061844
-2.796050,54.099136
-2.796615,54.016894
-2.891574,54.053976
-2.734485,53.894694
-2.811158,54.089688
-2.838353,54.066043
-2.751178,54.129264
-2.764965,53.963801
-2.780043,53.922359
-2.847756,54.062562
-2.693550,54.123948
-2.828240,54.056946
-2.796251,54.061746
-2.739831,54.145153
-2.792604,54.054759
-2.794842,54.027961
-2.795017,54.053125
-2.801152,54.062342
-2.776305,54.040845
-2.713889,54.105494
-2.840260,54.054525
-2.863239,54.072428
-2.794818,54.050700
-2.784891,53.888533
-2.751632,54.145888
-2.758193,53.926634
-2.891571,54.053796
-2.778869,53.965599
-2.824846,54.086090
-2.807561,54.038302
-2.746388,53.853905
-2.878021,54.055963
-2.838852,54.060467
-2.795292,54.051506
-2.789528,54.037523
-2.781306,53.989941
-2.880342,54.064575
-2.731253,53.962303
-2.781685,54.026429
-2.844036,54.074991
-2.700587,54.078519
-2.876815,54.063971
-2.876534,54.065142
-2.728899,54.089316
-2.801082,54.050748
-2.815334,54.053169
-2.722381,53.960470
-2.794207,53.994620
-2.772697,54.076819
-2.791130,54.057555
-2.871785,54.057267
-2.891859,54.052985
-2.774312,53.900645
-2.877810,54.053179
-2.789938,53.946383
-2.780654,53.881639
-2.761005,54.114373
-2.771134,54.066673
-2.771014,54.068471
-2.791426,54.041016
-2.860692,54.060133
-2.759293,54.104407
-2.798397,54.046182
-2.838357,54.066223
-2.813501,54.053182
-2.780363,53.996598
-2.865255,54.073852
-2.770930,54.072157
-2.897596,54.035686
-2.775412,53.902526
-2.688523,54.125325
-2.803607,54.054956
-2.804332,54.045064
-2.777775,53.980526
-2.803607,54.054956
-2.784598,54.043307
-2.788897,54.060626
-2.788016,54.062519
-2.885691,54.064625
-2.761412,53.877539
-2.758342,54.043925
-2.817304,54.060166
-2.820682,54.006755
-2.854486,54.055504
-2.764077,54.131699
-2.750030,53.972434
-2.841814,54.078512
-2.883930,54.053673
-2.789060,54.036987
-2.881138,54.066097
-2.966593,53.922980
-3.007747,53.861342
-2.984180,53.829000
-3.041617,53.835346
-3.014318,53.919260
-2.954210,53.894137
-2.960920,53.908015
-3.042810,53.877221
-3.017864,53.921028
-3.025615,53.858314
-3.009360,53.865193
-3.021111,53.923068
-2.981959,53.844478
-3.032244,53.837314
-2.995824,53.839510
-3.031071,53.869952
-2.889920,53.933639
-3.049817,53.835094
-2.992307,53.845022
-3.047164,53.850578
-3.039782,53.877786
-3.032372,53.842526
-2.993069,53.928516
-3.023097,53.873526
-3.039915,53.858640
-3.014669,53.921145
-2.960213,53.870540
-3.052404,53.835252
-3.031765,53.910483
-2.961070,53.907924
-3.041592,53.846581
-3.023406,53.873703
-3.030929,53.888918
-3.031111,53.921005
-3.041761,53.871747
-2.983322,53.857230
-3.047618,53.850484
-3.019719,53.859712
-3.039147,53.852175
-3.044297,53.851411
-2.980261,53.927902
-3.009244,53.828791
-3.042229,53.835520
-3.053228,53.849895
-2.994279,53.838444
-3.009057,53.928383
-3.040718,53.890991
-2.995121,53.461006
-2.942669,53.448479
-2.787280,53.422593
-2.943275,53.388833
-2.966121,53.654169
-3.051074,53.437111
-2.950181,53.515808
-2.997054,53.637115
-3.060007,53.422245
-2.959028,53.422712
-2.802702,53.423237
-2.892435,53.422519
-3.032670,53.385243
-2.907856,53.459041
-3.047188,53.423563
-2.733134,53.447774
-2.908934,53.414313
-3.042813,53.418828
-2.832873,53.340800
-2.937480,53.436448
-2.930447,53.509294
-2.905180,53.430252
-2.895701,53.396777
-2.938182,53.450510
-2.949028,53.427098
-2.949279,53.466692
-2.947864,53.411979
-2.988273,53.400262
-2.986224,53.460550
-2.972727,53.403815
-2.960089,53.384285
-2.932959,53.436879
-3.030351,53.353326
-2.901438,53.370073
-3.009624,53.459042
-2.978903,53.406164
-2.989093,53.412912
-3.067257,53.402881
-3.062734,53.422985
-2.933031,53.436761
-2.949908,53.466525
-2.956255,53.443948
-2.995634,53.451402
-2.721021,53.437573
-2.914053,53.422193
-2.855416,53.359517
-2.796469,53.426316
-2.973164,53.406454
-2.719044,53.490753
-2.984074,53.409268
-2.929463,53.469122
-2.786122,53.450349
-2.983670,53.475169
-3.088226,53.419456
-3.012474,53.371789
-2.935784,53.413351
-2.997029,53.451804
-2.883362,53.437094
-2.932622,53.405672
-2.982952,53.409520
-3.003409,53.648064
-2.967832,53.445923
-3.076948,53.369715
-3.014893,53.352775
-2.833333,53.419045
-3.091446,53.381826
-2.869064,53.420255
-2.841261,53.466162
-2.990288,53.352280
-2.949627,53.395210
-3.036760,53.480482
-2.967117,53.480724
-2.999975,53.352802
-2.877885,53.361970
-2.979490,53.455239
-3.004375,53.501442
-2.925232,53.453298
-2.987260,53.348692
-2.949496,53.389305
-2.852736,53.348687
-2.993880,53.452990
-2.771013,53.441702
-2.863506,53.485293
-2.805984,53.393084
-2.976170,53.395211
-2.920003,53.409959
-2.955894,53.374206
-2.914888,53.392416
-2.966446,53.417367
-2.978248,53.400570
-2.923181,53.426797
-3.048480,53.383730
-3.030682,53.388838
-2.967575,53.386238
-2.960500,53.475294
-2.950541,53.427419
-2.929423,53.392807
-2.967845,53.409383
-2.900105,53.428717
-3.048780,53.415513
-2.944595,53.396850
-3.089032,53.360292
-2.726414,53.414880
-3.046317,53.421791
-2.900745,53.362878
-2.903878,53.407916
-2.892196,53.482224
-2.957327,53.488282
-2.730810,53.406215
-2.980181,53.447332
-2.988760,53.491244
-2.993287,53.655088
-2.983579,53.402153
-2.910438,53.429790
-2.788822,53.419716
-2.801057,53.426187
-2.633630,53.456352
-3.031410,53.389093
-3.025763,53.475004
-2.929596,53.424905
-2.996962,53.637062
-2.923123,53.410222
-2.832281,53.346656
-3.040533,53.417895
-3.019578,53.362749
-2.938437,53.423173
-3.016922,53.374907
-3.119605,53.377232
-2.991937,53.430390
-3.010644,53.459465
-3.161580,53.365793
-3.029793,53.390644
-2.910972,53.447727
-3.061242,53.394521
-2.875888,53.484268
-2.773321,53.417938
-2.921270,53.410120
-2.979002,53.401948
-2.953031,53.492945
-2.958697,53.403317
-3.032241,53.425275
-2.940163,53.442045
-3.091153,53.415034
-2.961014,53.476018
-3.073779,53.414014
-2.869380,53.373043
-2.921278,53.376339
-2.990882,53.405104
-2.986901,53.448823
-2.971204,53.409562
-2.976669,53.438660
-3.033775,53.413468
-2.901951,53.413503
-2.913661,53.470556
-3.093944,53.395988
-2.940680,53.422535
-3.076824,53.407676
-2.939315,53.413152
-2.758012,53.442081
-3.004946,53.341245
-2.939480,53.398103
-2.872619,53.407923
-3.014571,53.363879
-2.977480,53.327001
-2.981484,53.404561
-2.975900,53.340659
-2.874074,53.349018
-2.662751,53.469587
-2.885167,53.484065
-2.637556,53.459037
-3.115498,53.403016
-2.970846,53.667532
-2.856885,53.391498
-2.882477,53.481514
-2.861729,53.349197
-2.975007,53.467312
-2.665115,53.472360
-3.088743,53.368996
-3.101793,53.329558
-2.953618,53.390090
-2.968645,53.398266
-2.760091,53.445529
-2.999058,53.443922
-2.985923,53.459914
-2.950422,53.445703
-2.956003,53.396543
-2.960857,53.672188
-2.868668,53.415575
-2.908684,53.392032
-2.899893,53.454265
-2.929345,53.451298
-3.026918,53.418615
-2.724787,53.426216
-2.932052,53.469048
-2.967777,53.481249
-2.954208,53.411749
-2.748024,53.456257
-3.050350,53.418771
-2.742894,53.452289
-2.914306,53.445895
-2.839759,53.412213
-3.087012,53.369480
-3.055157,53.399007
-2.944889,53.412155
-2.926351,53.462512
-2.961362,53.410091
-2.915434,53.424834
-2.890786,53.394737
-2.813329,53.406077
-2.936297,53.450408
-3.019160,53.612363
-2.663805,53.483019
-2.947111,53.482988
-2.967657,53.447488
-2.829092,53.345626
-2.944732,53.445757
-2.996588,53.425254
-2.997371,53.360977
-3.008506,53.630880
-3.027370,53.492248
-2.878755,53.407123
-2.880713,53.415972
-2.841220,53.421434
-3.179835,53.364553
-2.755941,53.435686
-2.872419,53.375376
-2.787386,53.419383
-3.033095,53.410256
-2.976400,53.411821
-2.971467,53.494981
-2.858832,53.421740
-2.910957,53.387897
-3.070004,53.316912
-2.968340,53.403365
-3.066713,53.333014
-2.815839,53.413044
-2.958070,53.487817
-2.889044,53.419380
-2.932795,53.441752
-2.894348,53.353730
-2.969969,53.647810
-2.720432,53.421451
-2.910962,53.447943
-2.973949,53.402654
-2.995646,53.448687
-3.092872,53.418722
-2.885723,53.436214
-2.838047,53.412387
-3.016909,53.520554
-2.793741,53.409139
-2.932371,53.377700
-2.960797,53.395705
-2.706424,53.461445
-2.806896,53.429393
-2.984584,53.432626
-3.022441,53.388783
-2.944619,53.512581
-2.958377,53.463986
-2.980655,53.407768
-2.970480,53.408849
-2.998534,53.649822
-2.931991,53.466927
-2.891561,53.357706
-2.846148,53.427107
-2.662340,53.469302
-2.905598,53.392559
-2.914267,53.465814
-3.075553,53.421702
-2.921251,53.405715
-3.125746,53.376393
-2.786995,53.419377
-2.701869,53.463791
-2.976041,53.304100
-2.950420,53.445622
-2.993884,53.360907
-3.042853,53.398926
-2.987487,53.634148
-3.085630,53.374238
-2.761620,53.443470
-2.937953,53.507743
-3.000006,53.459285
-2.991712,53.405825
-2.989775,53.448736
-2.961634,53.455483
-2.613644,53.454137
-2.873554,53.349282
-2.842970,53.411786
-2.803546,53.424948
-2.828825,53.417036
-3.014752,53.384759
-2.885424,53.406643
-2.828133,53.389130
-3.017846,53.494200
-2.978730,53.405824
-2.971464,53.438127
-2.958590,53.464083
-2.917931,53.426901
-3.045795,53.554300
-3.004377,53.644874
-2.659102,53.449895
-2.967693,53.396080
-2.682952,53.426364
-2.967856,53.411873
-2.927280,53.485759
-2.682060,53.432688
-2.929936,53.369450
-3.027317,53.393955
-2.909882,53.432661
-2.929404,53.451271
-2.972358,53.436412
-3.154190,53.364831
-2.967867,53.411702
-2.993649,53.407625
-2.893791,53.474230
-3.045132,53.553740
-2.966531,53.641689
-3.020212,53.337718
-2.995902,53.461539
-3.058571,53.371704
-2.931705,53.381607
-2.958659,53.429062
-3.087641,53.385313
-2.890125,53.385421
-2.699301,53.434035
-2.970615,53.503213
-2.835457,53.422976
-2.974415,53.342721
-2.958450,53.473909
-3.051690,53.412098
-2.884137,53.484531
-2.976483,53.447587
-2.996091,53.498554
-2.954268,53.411757
-2.989012,53.445695
-2.951380,53.492581
-2.944113,53.417168
-2.804870,53.397029
-2.914181,53.398722
-2.948310,53.387364
-2.941143,53.516302
-3.053345,53.594494
-3.022855,53.476224
-2.654135,53.453006
-2.634708,53.471043
-2.689000,53.448558
-2.985287,53.433726
-2.925099,53.402144
-3.150515,53.371788
-3.003448,53.476856
-3.042752,53.486380
-3.021301,53.351866
-3.000543,53.493636
-2.728834,53.463944
-2.889558,53.463457
-2.998373,53.361391
-2.958425,53.669745
-3.183176,53.388017
-2.936442,53.423467
-2.860657,53.459175
-2.807202,53.424087
-2.950307,53.445964
-3.001366,53.650571
-2.894191,53.495396
-2.892891,53.404034
-2.924751,53.402731
-2.990692,53.405986
-2.990073,53.642540
-2.919518,53.398627
-3.088682,53.368961
-3.027960,53.393194
-2.949232,53.465263
-2.970405,53.670080
-2.988609,53.643990
-2.914320,53.398182
-3.053463,53.315154
-3.099680,53.409059
-2.949684,53.486851
-2.968425,53.631921
-3.040287,53.432441
-2.996470,53.425327
-2.909668,53.450829
-2.652235,53.470499
-2.681462,53.433878
-2.741147,53.446205
-2.960683,53.462736
-3.039941,53.483609
-2.687923,53.448097
-2.841400,53.428256
-2.870870,53.469581
-2.837693,53.423428
-2.871599,53.372757
-2.899811,53.390562
-3.032671,53.385270
-2.989023,53.490873
-2.931058,53.445658
-2.743827,53.403123
-3.073771,53.405915
-2.740812,53.470225
-2.937294,53.442346
-2.932687,53.440962
-2.941688,53.510285
-2.953320,53.493078
-2.908425,53.358676
-3.061271,53.401694
-2.860308,53.421811
-3.023777,53.481358
-2.734162,53.454985
-2.996187,53.658731
-2.951769,53.491778
-2.699681,53.434231
-2.971064,53.386920
-2.918208,53.427159
-2.936460,53.370163
-2.931247,53.388181
-2.638330,53.456453
-2.992300,53.458207
-2.904567,53.387200
-2.975536,53.410875
-2.789379,53.434337
-2.745720,53.457134
-2.971753,53.637225
-2.966918,53.316085
-3.040518,53.484422
-2.938696,53.416501
-2.913643,53.365872
-2.944931,53.515751
-2.948252,53.380712
-3.029537,53.406799
-2.903161,53.451454
-2.965322,53.437475
-2.936956,53.400308
-2.740217,53.450705
-2.620200,53.457600
-2.979179,53.336947
-3.061794,53.547004
-2.754968,53.456366
-2.949374,53.394663
-2.744210,53.457773
-2.994852,53.435984
-2.934996,53.517276
-2.988267,53.405170
-2.977686,53.406858
-3.103526,53.353067
-2.962412,53.399305
-2.868062,53.361430
-2.858192,53.403435
-2.959933,53.462849
-2.897199,53.480757
-2.968698,53.411201
-2.959626,53.393817
-2.971555,53.411789
-2.983609,53.469929
-2.986964,53.402197
-2.613659,53.454137
-2.946783,53.412051
-3.084998,53.375997
-2.906266,53.442379
-3.019770,53.389004
-3.112708,53.403878
-2.913441,53.362080
-2.977570,53.334210
-2.953767,53.390017
-2.962382,53.457922
-2.960111,53.429356
-2.904302,53.408029
-2.927176,53.463737
-3.046934,53.538668
-3.015755,53.652482
-2.909972,53.369199
-2.956880,53.465723
-2.966815,53.461473
-2.644520,53.450487
-2.843478,53.425302
-2.991428,53.454430
-2.970843,53.441934
-2.873791,53.371168
-2.913703,53.438169
-2.981030,53.651800
-2.986019,53.659409
-3.060436,53.419527
-2.742174,53.454154
-2.981172,53.404743
-2.978092,53.405542
-2.983135,53.342443
-2.990347,53.352271
-2.982879,53.409610
-2.613410,53.460916
-2.746349,53.432887
-2.922718,53.381794
-2.885231,53.361843
-2.703509,53.448177
-3.068901,53.367684
-2.915908,53.456696
-2.832757,53.362572
-3.006149,53.499935
-2.886463,53.418986
-3.011520,53.629794
-2.950184,53.495071
-3.083518,53.403535
-2.841608,53.405252
-2.902599,53.473211
-2.940743,53.413779
-2.989915,53.407476
-3.050058,53.416697
-2.866518,53.349774
-3.007388,53.464472
-2.891351,53.415282
-2.939885,53.408995
-2.925590,53.399812
-2.891151,53.358222
-2.905637,53.400765
-3.041554,53.418408
-3.000538,53.471002
-2.951193,53.398649
-2.982875,53.454456
-3.040771,53.588240
-2.652270,53.479658
-2.990898,53.405140
-2.963230,53.392215
-2.899543,53.446286
-2.993609,53.412362
-2.953321,53.493105
-2.636433,53.475573
-2.954384,53.412242
-2.979323,53.403500
-2.936218,53.394093
-2.991548,53.353501
-2.867234,53.419028
-2.871040,53.420456
-2.774847,53.482782
-2.952430,53.494397
-2.920915,53.454222
-2.980096,53.461292
-3.044075,53.411976
-2.968531,53.462735
-2.960837,53.314003
-3.007439,53.313187
-2.928018,53.400099
-2.739824,53.450618
-2.853443,53.366767
-2.994918,53.460693
-2.215610,53.484912
-2.235618,53.478582
-2.234759,53.486763
-2.200656,53.509476
-2.195205,53.504542
-2.181118,53.453779
-2.198795,53.530512
-2.205188,53.479986
-2.235210,53.486583
-2.188328,53.449723
-2.201175,53.523407
-2.236971,53.478130
-2.189372,53.447384
-2.215807,53.493990
-2.227318,53.476261
-2.183715,53.462404
-2.243357,53.514520
-2.213642,53.483207
-2.160107,53.472775
-2.210913,53.510088
-2.246764,53.477930
-2.234009,53.487394
-2.193382,53.501489
-2.208445,53.498946
-2.239515,53.501764
-2.191469,53.444954
-2.226472,53.487229
-2.202198,53.516664
-2.220534,53.475465
-2.196994,53.500224
-2.201246,53.506779
-2.240453,53.480999
-2.172973,53.524530
-2.188452,53.511563
-2.235811,53.486222
-2.248097,53.474062
-2.175389,53.525156
-2.193444,53.481984
-2.188458,53.445049
-2.200525,53.481702
-2.230170,53.474278
-2.194313,53.474252
-2.158586,53.468822
-2.182749,53.482989
-2.177692,53.462683
-2.195100,53.481621
-2.192727,53.523242
-2.160353,53.457944
-2.181057,53.474902
-2.233558,53.487575
-2.193797,53.493398
-2.194441,53.469308
-2.212803,53.526174
-2.240664,53.491695
-2.227499,53.481923
-2.213218,53.518712
-2.181628,53.467531
-2.195157,53.526923
-2.222663,53.479326
-2.225455,53.522645
-2.233982,53.482540
-2.184040,53.502672
-2.157943,53.457857
-2.236783,53.498444
-2.227757,53.473833
-2.225923,53.525520
-2.235790,53.482537
-2.181852,53.519663
-2.242491,53.494927
-2.252954,53.479985
-2.237059,53.493860
-2.187034,53.463657
-2.245921,53.488449
-2.191007,53.509762
-2.239957,53.473270
-2.249548,53.515856
-2.239091,53.506799
-2.167188,53.472855
-2.211593,53.495435
-2.222315,53.527864
-2.175992,53.525155
-2.286495,53.381574
-2.245159,53.460855
-2.194777,53.444050
-2.261816,53.475471
-2.243469,53.455106
-2.225837,53.452714
-2.199350,53.456087
-2.191616,53.444235
-2.285359,53.413936
-2.229408,53.472662
-2.276740,53.407305
-2.205833,53.426594
-2.234985,53.418720
-2.277894,53.445863
-2.239626,53.467968
-2.209219,53.441868
-2.290094,53.358105
-2.199651,53.456176
-2.204535,53.469471
-2.219090,53.429267
-2.266202,53.429980
-2.240495,53.461854
-2.228196,53.471406
-2.249564,53.467228
-2.208205,53.449870
-2.226807,53.436892
-2.202978,53.459047
-2.254886,53.400163
-2.191327,53.447022
-2.220042,53.409490
-2.251531,53.443315
-2.257433,53.423437
-2.214557,53.455521
-2.207818,53.432433
-2.248617,53.459949
-2.302871,53.401309
-2.202515,53.425071
-2.222767,53.470337
-2.195773,53.431464
-2.220441,53.457488
-2.218429,53.446975
-2.217325,53.466662
-2.226617,53.457746
-2.229378,53.467179
-2.302856,53.399241
-2.236175,53.470491
-2.253954,53.470904
-2.225239,53.453524
-2.281439,53.412687
-2.252574,53.466772
-2.292688,53.407806
-2.271491,53.433384
-2.245200,53.468046
-2.222472,53.442833
-2.248183,53.462917
-2.241444,53.443246
-2.238188,53.453319
-2.267336,53.442831
-2.229912,53.454414
-2.202899,53.442419
-2.268285,53.402380
-2.271188,53.480304
-2.336642,53.525619
-2.270254,53.499362
-2.287087,53.491682
-2.348960,53.501135
-2.300050,53.491830
-2.382574,53.500583
-2.360952,53.510807
-2.251337,53.512346
-2.351502,53.516768
-2.271166,53.476889
-2.340306,53.512306
-2.325953,53.489066
-2.264983,53.476004
-2.286834,53.498964
-2.285277,53.491507
-2.311913,53.485868
-2.346512,53.515164
-2.392176,53.511877
-2.310380,53.502950
-2.249245,53.515677
-2.334618,53.517625
-2.421526,53.445622
-2.323485,53.521251
-2.351421,53.506971
-2.328879,53.516652
-2.392177,53.512057
-2.249396,53.515586
-2.348702,53.506349
-2.265760,53.503866
-2.257344,53.483391
-2.357723,53.485469
-2.280483,53.473182
-2.279992,53.512912
-2.430389,53.532869
-2.249693,53.514867
-2.253597,53.486815
-2.262125,53.501178
-2.340155,53.512216
-2.253446,53.486725
-2.346782,53.492782
-2.350290,53.497896
-2.413322,53.500031
-2.257494,53.483301
-2.034459,53.470540
-2.147151,53.472881
-1.990322,53.458770
-2.030561,53.495619
-2.099881,53.487941
-2.075451,53.479330
-2.099730,53.487851
-2.073952,53.483825
-2.103380,53.439400
-2.092356,53.492801
-2.100607,53.476255
-2.077284,53.493261
-2.080147,53.492360
-2.075399,53.450208
-2.137448,53.453927
-2.019087,53.456072
-2.088426,53.487141
-2.097614,53.484977
-2.161644,53.480593
-2.090093,53.491904
-2.092053,53.491992
-2.110183,53.450450
-2.106734,53.456386
-2.093862,53.492350
-2.074736,53.501172
-2.097916,53.485336
-2.027551,53.502721
-2.082516,53.470786
-2.068982,53.485356
-2.106136,53.458184
-2.096736,53.496752
-2.046944,53.453278
-2.071674,53.473220
-2.101650,53.471311
-2.050141,53.482759
-2.165403,53.478520
-2.090972,53.479769
-2.075543,53.446163
-2.094613,53.490822
-2.032383,53.513506
-2.107406,53.483980
-2.145291,53.457423
-2.027098,53.501552
-2.079309,53.447688
-2.211587,53.373102
-2.087275,53.367325
-2.143193,53.416079
-2.226594,53.396984
-2.106639,53.418274
-2.160615,53.407787
-2.171071,53.389436
-2.174391,53.392397
-2.129211,53.419151
-2.198184,53.399821
-2.157293,53.445094
-2.163917,53.366705
-2.218388,53.380370
-2.187119,53.380154
-2.151092,53.394856
-2.220485,53.378838
-2.122617,53.376372
-2.153543,53.407257
-2.162982,53.397357
-2.165871,53.405533
-2.208491,53.385511
-2.171188,53.418649
-2.159907,53.379564
-2.096697,53.413339
-2.230476,53.391853
-2.210944,53.395035
-2.120340,53.421587
-2.159909,53.420102
-2.105663,53.388973
-2.164042,53.360143
-2.166457,53.401487
-2.185498,53.387707
-2.143446,53.401697
-2.161411,53.419381
-2.201183,53.397838
-2.086318,53.414066
-2.105579,53.415579
-2.192926,53.400998
-2.149329,53.406723
-2.157300,53.447071
-2.216846,53.372733
